track_id,inner_x,inner_y,inner_z,outer_x,outer_y,outer_z,
2,333844.1732,5870711.712,12.09899998,333852.0814,5870706.092,12.39500046,
2,333841.2615,5870707.759,12.08899975,333849.0062,5870702.035,12.39500046,
2,333838.3001,5870703.839,12.08899975,333845.9346,5870697.984,12.38300037,
2,333835.2508,5870699.959,12.1079998,333842.8604,5870693.96,12.33899975,
2,333832.1412,5870696.091,12.10900021,333839.6825,5870690.054,12.30200005,
2,333829.0172,5870692.205,12.12300014,333836.5189,5870686.165,12.28299999,
2,333825.885,5870688.308,12.1239996,333833.3632,5870682.286,12.24699974,
2,333822.7508,5870684.409,12.12300014,333830.2095,5870678.409,12.23700047,
2,333819.6189,5870680.514,12.1239996,333827.0533,5870674.529,12.21700001,
2,333816.4919,5870676.624,12.13700008,333823.8926,5870670.644,12.21700001,
2,333813.3693,5870672.739,12.23900032,333820.7276,5870666.753,12.17000008,
2,333810.2113,5870668.887,12.14799976,333817.5613,5870662.861,12.14500046,
2,333807.0345,5870665.044,12.14500046,333814.3974,5870658.972,12.13300037,
2,333803.8526,5870661.195,12.15200043,333811.2445,5870655.083,12.13300037,
2,333800.6655,5870657.34,12.14799976,333808.0965,5870651.201,12.14599991,
2,333797.4747,5870653.481,12.1420002,333804.9522,5870647.323,12.14400005,
2,333794.2899,5870649.613,12.14000034,333801.8095,5870643.447,12.14299965,
2,333791.1262,5870645.729,12.14700031,333798.6662,5870639.57,12.15100002,
2,333787.9647,5870641.849,12.13700008,333795.5206,5870635.691,12.15200043,
2,333784.8055,5870637.971,12.13099957,333792.3728,5870631.808,12.14700031,
2,333781.6475,5870634.094,12.12899971,333789.2238,5870627.924,12.15699959,
2,333778.4897,5870630.218,12.14700031,333786.0745,5870624.04,12.13700008,
2,333775.3319,5870626.342,12.15799999,333782.9252,5870620.156,12.14700031,
2,333772.1739,5870622.466,12.15499973,333779.7762,5870616.272,12.14999962,
2,333769.0159,5870618.589,12.15600014,333776.6271,5870612.389,12.14799976,
2,333765.858,5870614.713,12.18599987,333773.478,5870608.505,12.14500046,
2,333762.7001,5870610.837,12.1789999,333770.3293,5870604.62,12.16600037,
2,333759.5423,5870606.961,12.16699982,333767.1805,5870600.736,12.18099976,
2,333756.3841,5870603.084,12.15600014,333764.0321,5870596.852,12.20400047,
2,333753.2247,5870599.206,12.16800022,333760.885,5870592.969,12.18900013,
2,333750.0634,5870595.325,12.16899967,333757.7398,5870589.089,12.18700027,
2,333746.9021,5870591.442,12.19400024,333754.5962,5870585.211,12.16399956,
2,333743.7612,5870587.542,12.19200039,333751.4526,5870581.333,12.16399956,
2,333740.6215,5870583.643,12.18299961,333748.3077,5870577.454,12.15400028,
2,333737.4836,5870579.747,12.18299961,333745.161,5870573.572,12.17099953,
2,333734.3482,5870575.853,12.18400002,333742.0118,5870569.687,12.16699982,
2,333731.2171,5870571.965,12.18200016,333738.8583,5870565.796,12.17800045,
2,333728.0916,5870568.084,12.21000004,333735.6976,5870561.9,12.1789999,
2,333724.9685,5870564.206,12.22399998,333732.5322,5870558.002,12.18900013,
2,333721.7716,5870560.378,12.22099972,333729.3719,5870554.111,12.18099976,
2,333718.558,5870556.541,12.2329998,333726.223,5870550.234,12.18700027,
2,333715.3776,5870552.657,12.20800018,333723.0839,5870546.369,12.18400002,
2,333712.2301,5870548.742,12.20300007,333719.9471,5870542.507,12.18200016,
2,333709.0867,5870544.832,12.20100021,333716.8099,5870538.637,12.19499969,
2,333705.9589,5870540.921,12.22200012,333713.6692,5870534.756,12.20899963,
2,333702.8423,5870537.011,12.2130003,333710.5238,5870530.87,12.21899986,
2,333699.7183,5870533.11,12.20400047,333707.3769,5870526.981,12.22399998,
2,333696.5875,5870529.21,12.20699978,333704.2319,5870523.096,12.21199989,
2,333693.4517,5870525.304,12.23200035,333701.0922,5870519.216,12.21399975,
2,333690.3126,5870521.394,12.23400021,333697.9566,5870515.342,12.2329998,
2,333687.1846,5870517.498,12.23799992,333694.8123,5870511.457,12.21800041,
2,333684.1013,5870513.658,12.22000027,333691.5923,5870507.554,12.22299957,
2,333681.1019,5870509.922,12.20800018,333688.2483,5870503.598,12.22700024,
2,333678.0926,5870506.377,12.21800041,333684.7869,5870499.532,12.24199963,
2,333674.7434,5870503.272,12.18200016,333680.7576,5870495.891,12.23900032,
2,333670.9342,5870500.692,12.14599991,333676.1512,5870493.072,12.28499985,
2,333666.8379,5870498.332,12.1239996,333671.6741,5870490.364,12.33899975,
2,333662.6095,5870495.896,12.15600014,333667.3062,5870487.748,12.30099964,
2,333658.3035,5870493.381,12.15600014,333663.0128,5870485.176,12.27000046,
2,333653.9755,5870490.831,12.17599964,333658.7443,5870482.619,12.26399994,
2,333649.65,5870488.282,12.18700027,333654.4723,5870480.06,12.25500011,
2,333645.3339,5870485.739,12.26399994,333650.1873,5870477.501,12.25599957,
2,333641.0242,5870483.2,12.27400017,333645.8584,5870475.003,12.23099995,
2,333636.7182,5870480.663,12.35299969,333641.526,5870472.502,12.32299995,
2,333632.4159,5870478.128,12.45199966,333637.1901,5870470,12.35499954,
2,333628.1175,5870475.596,12.53999996,333632.8507,5870467.495,12.22599983,
2,333623.8075,5870473.086,12.48999977,333628.51,5870464.99,12.16899967,
2,333619.4844,5870470.595,12.55700016,333624.1712,5870462.486,12.15100002,
2,333615.1572,5870468.102,12.49400043,333619.8361,5870459.984,12.17000008,
2,333610.8265,5870465.606,12.4829998,333615.5042,5870457.484,12.15499973,
2,333606.4941,5870463.109,12.24699974,333611.1739,5870454.984,12.17199993,
2,333602.1615,5870460.613,12.14700031,333606.8438,5870452.485,12.16800022,
2,333597.8291,5870458.116,12.13700008,333602.5135,5870449.986,12.19200039,
2,333593.4969,5870455.62,12.16600037,333598.183,5870447.487,12.18000031,
2,333589.1645,5870453.123,12.22299957,333593.8527,5870444.987,12.20800018,
2,333584.8315,5870450.626,12.19799995,333589.5149,5870442.502,12.27099991,
2,333580.4975,5870448.129,12.22099972,333585.1778,5870440.018,12.40699959,
2,333576.1641,5870445.629,12.20400047,333580.8412,5870437.535,12.46000004,
2,333571.8346,5870443.123,12.39999962,333576.5043,5870435.051,12.50399971,
2,333567.5069,5870440.618,12.45899963,333572.1657,5870432.566,12.50399971,
2,333563.1824,5870438.115,12.47599983,333567.8243,5870430.08,12.42700005,
2,333558.8615,5870435.614,12.51000023,333563.4796,5870427.592,12.3739996,
2,333554.5369,5870433.123,12.5,333559.1335,5870425.103,12.34700012,
2,333550.2017,5870430.644,12.50300026,333554.7903,5870422.615,12.28499985,
2,333545.8574,5870428.159,12.54899979,333550.4554,5870420.133,12.26500034,
2,333541.4975,5870425.666,12.55200005,333546.1352,5870417.659,12.26599979,
2,333537.1442,5870423.107,12.54399967,333541.8562,5870415.164,12.24800014,
2,333532.7874,5870420.473,12.5909996,333537.6748,5870412.584,12.25300026,
2,333528.4178,5870417.745,12.5539999,333533.54,5870410.033,12.24100018,
2,333524.1171,5870414.795,12.56599998,333529.6711,5870407.193,12.25199986,
2,333519.8649,5870411.697,12.56299973,333525.9578,5870404.223,12.26200008,
2,333516.0277,5870408.1,12.55799961,333522.3313,5870401.146,12.25300026,
2,333512.2212,5870404.531,12.54699993,333518.8377,5870397.871,12.24300003,
2,333508.6359,5870400.783,12.54100037,333515.4032,5870394.486,12.26500034,
2,333505.2167,5870396.891,12.53499985,333512.1853,5870390.886,12.24499989,
2,333501.7825,5870392.983,12.52700043,333509.0543,5870387.231,12.25300026,
2,333498.6546,5870388.794,12.53499985,333506.2697,5870383.332,12.24600029,
2,333495.7884,5870384.412,12.52499962,333503.4916,5870379.443,12.24699974,
2,333492.924,5870380.032,12.52999973,333501.0557,5870375.323,12.25800037,
2,333490.5497,5870375.388,12.52299976,333498.6318,5870371.175,12.25399971,
2,333488.2933,5870370.706,12.54399967,333496.6591,5870366.783,12.26200008,
2,333486.0338,5870366.017,12.52700043,333494.7887,5870362.359,12.24300003,
2,333484.1181,5870361.167,12.53499985,333492.9208,5870357.941,12.24800014,
2,333482.6027,5870356.172,12.54599953,333491.4664,5870353.377,12.2510004,
2,333481.0858,5870351.171,12.52700043,333490.2287,5870348.764,12.25199986,
2,333479.6114,5870346.135,12.55900002,333489.1722,5870344.115,12.23999977,
2,333478.9198,5870340.957,12.54199982,333488.211,5870339.423,12.28199959,
2,333478.237,5870335.844,12.51099968,333487.56,5870334.624,12.27400017,
2,333477.5613,5870330.785,12.54800034,333487.0933,5870329.75,12.26599979,
2,333477.0527,5870325.744,12.5710001,333486.6231,5870324.84,12.29599953,
2,333476.6381,5870320.72,12.57299995,333486.1505,5870319.903,12.27700043,
2,333476.2252,5870315.718,12.57600021,333485.6924,5870314.944,12.31900024,
2,333475.8136,5870310.731,12.55300045,333485.2789,5870309.965,12.35900021,
2,333475.4026,5870305.751,12.59000015,333484.8649,5870304.979,12.34399986,
2,333474.9917,5870300.772,12.58500004,333484.4508,5870299.993,12.35499954,
2,333474.5781,5870295.792,12.60400009,333484.0368,5870295.008,12.38199997,
2,333474.1635,5870290.81,12.57999992,333483.6229,5870290.024,12.3739996,
2,333473.7487,5870285.828,12.57199955,333483.209,5870285.04,12.40299988,
2,333473.334,5870280.845,12.59300041,333482.7956,5870280.057,12.39599991,
2,333472.9192,5870275.862,12.59000015,333482.3824,5870275.075,12.36999989,
2,333472.5043,5870270.878,12.60499954,333481.9693,5870270.093,12.4119997,
2,333472.0895,5870265.895,12.60099983,333481.5561,5870265.11,12.45100021,
2,333471.6749,5870260.914,12.6079998,333481.1427,5870260.126,12.4630003,
2,333471.2607,5870255.938,12.61499977,333480.7,5870255.139,12.47700024,
2,333470.847,5870250.968,12.60299969,333480.2562,5870250.147,12.47099972,
2,333470.4099,5870246.002,12.60700035,333479.812,5870245.152,12.47799969,
2,333469.9381,5870241.038,12.57999992,333479.3681,5870240.159,12.50899982,
2,333469.4658,5870236.069,12.56999969,333478.9246,5870235.171,12.53499985,
2,333468.9931,5870231.094,12.56999969,333478.4815,5870230.188,12.56200027,
2,333468.52,5870226.116,12.54800034,333478.0387,5870225.208,12.60200024,
2,333468.0469,5870221.137,12.53600025,333477.5959,5870220.229,12.65400028,
2,333467.5735,5870216.157,12.50399971,333477.1534,5870215.251,12.68200016,
2,333467.0999,5870211.174,12.5,333476.711,5870210.276,12.72500038,
2,333466.6347,5870206.188,12.48499966,333476.2688,5870205.303,12.76000023,
2,333466.1859,5870201.199,12.44799995,333475.8267,5870200.331,12.82199955,
2,333465.737,5870196.21,12.44299984,333475.3847,5870195.36,12.86499977,
2,333465.2883,5870191.222,12.40999985,333474.9427,5870190.389,12.9289999,
2,333464.8405,5870186.244,12.40100002,333474.4998,5870185.408,12.94099998,
2,333464.3956,5870181.299,12.39500046,333474.0542,5870180.397,13.00199986,
2,333463.9561,5870176.414,12.36200047,333473.6035,5870175.328,13.05000019,
2,333463.3749,5870171.626,12.35200024,333473.1453,5870170.174,13.06499958,
2,333462.6436,5870166.938,12.3380003,333472.4674,5870164.95,13.11299992,
2,333461.5095,5870162.402,12.30500031,333471.3005,5870159.738,13.14099979,
2,333460.1975,5870157.961,12.32999992,333469.553,5870154.643,13.13700008,
2,333458.497,5870153.675,12.31599998,333467.6921,5870149.563,13.13500023,
2,333456.3581,5870149.595,12.28899956,333465.2652,5870144.724,13.13300037,
2,333454.0404,5870145.601,12.24600029,333462.4518,5870140.115,13.11100006,
2,333451.3487,5870141.826,12.25699997,333459.4731,5870135.627,13.08500004,
2,333448.3498,5870138.269,12.23400021,333455.9749,5870131.554,13.11200047,
2,333445.1898,5870134.845,12.24199963,333452.4408,5870127.518,13.11800003,
2,333441.6994,5870131.782,12.25,333448.2778,5870124.112,13.1260004,
2,333438.2273,5870128.735,12.28100014,333444.1041,5870120.697,13.11600018,
2,333434.3676,5870126.248,12.27700043,333439.6124,5870117.657,13.08300018,
2,333430.347,5870124.06,12.2869997,333434.6827,5870115.379,13.06299973,
2,333426.1736,5870122.17,12.28299999,333429.7817,5870113.113,13.02499962,
2,333421.836,5870120.681,12.30500031,333424.6403,5870111.485,13.03199959,
2,333417.4207,5870119.388,12.29399967,333419.4027,5870110.285,13.02200031,
2,333412.8391,5870118.799,12.31999969,333414.1717,5870109.087,13.05200005,
2,333408.239,5870118.21,12.28899956,333408.8462,5870108.621,13.03299999,
2,333403.5673,5870118.064,12.30099964,333403.5362,5870108.385,13.02400017,
2,333398.8382,5870118.221,12.31900024,333398.2949,5870108.84,12.96800041,
2,333394.0476,5870118.756,12.29699993,333393.1645,5870109.416,12.89500046,
2,333389.1656,5870119.301,12.34399986,333388.1249,5870109.982,12.87800026,
2,333384.2138,5870119.842,12.37199974,333383.1439,5870110.542,12.85900021,
2,333379.2336,5870120.384,12.41800022,333378.1857,5870111.098,12.83500004,
2,333374.2514,5870120.925,12.41100025,333373.228,5870111.655,12.81299973,
2,333369.2747,5870121.466,12.47799969,333368.2648,5870112.212,12.77299976,
2,333364.3022,5870122.007,12.50500011,333363.2977,5870112.77,12.78199959,
2,333359.3313,5870122.548,12.58199978,333358.3291,5870113.328,12.74499989,
2,333354.3607,5870123.088,12.63099957,333353.3602,5870113.886,12.72700024,
2,333349.3903,5870123.628,12.68900013,333348.3911,5870114.444,12.71700001,
2,333344.4212,5870124.169,12.70600033,333343.4209,5870115.002,12.69200039,
2,333339.4545,5870124.709,12.80900002,333338.4481,5870115.556,12.66300011,
2,333334.4895,5870125.249,12.82600021,333333.4669,5870116.046,12.65999985,
2,333329.5191,5870125.789,12.86699963,333328.491,5870116.536,12.65299988,
2,333324.5265,5870126.332,12.89999962,333323.5366,5870117.024,12.63199997,
2,333319.4949,5870126.879,12.96500015,333318.6198,5870117.508,12.64700031,
2,333314.4211,5870127.431,12.98099995,333313.7391,5870117.988,12.65799999,
2,333309.2971,5870127.607,13.03999996,333308.8704,5870118.389,12.65299988,
2,333304.1651,5870127.739,13.02499962,333303.9957,5870118.464,12.66800022,
2,333299.0237,5870127.87,13.02499962,333299.1315,5870118.314,12.63899994,
2,333293.8834,5870127.777,13.00800037,333294.2703,5870118.163,12.63399982,
2,333288.7863,5870127.379,12.99600029,333289.381,5870117.985,12.63300037,
2,333283.74,5870126.985,12.93799973,333284.4606,5870117.557,12.6420002,
2,333278.7346,5870126.594,12.89999962,333279.5012,5870117.125,12.64400005,
2,333273.7461,5870126.205,12.84799957,333274.5244,5870116.691,12.67000008,
2,333268.7559,5870125.815,12.77700043,333269.5487,5870116.258,12.68299961,
2,333263.7614,5870125.406,12.75800037,333264.5785,5870115.825,12.68400002,
2,333258.7693,5870124.958,12.76200008,333259.6091,5870115.392,12.70400047,
2,333253.7811,5870124.511,12.74300003,333254.636,5870114.959,12.72299957,
2,333248.7977,5870124.064,12.74800014,333249.6576,5870114.531,12.71500015,
2,333243.8173,5870123.618,12.72999954,333244.6762,5870114.103,12.72399998,
2,333238.8389,5870123.171,12.72999954,333239.6928,5870113.677,12.73099995,
2,333233.8627,5870122.725,12.71100044,333234.704,5870113.289,12.72999954,
2,333228.8898,5870122.279,12.69499969,333229.7123,5870112.9,12.73900032,
2,333223.9203,5870121.865,12.70600033,333224.7152,5870112.512,12.78100014,
2,333218.9639,5870121.46,12.72299957,333219.7061,5870112.122,12.77200031,
2,333214.0325,5870121.057,12.74600029,333214.6746,5870111.73,12.78800011,
2,333209.1271,5870120.754,12.76900005,333209.608,5870111.407,12.80300045,
2,333204.2453,5870120.492,12.77099991,333204.5069,5870111.338,12.81200027,
2,333199.3617,5870120.43,12.7869997,333199.4051,5870111.269,12.81799984,
2,333194.4588,5870120.532,12.7869997,333194.3195,5870111.2,12.81000042,
2,333189.5236,5870120.634,12.79100037,333189.2655,5870111.355,12.8210001,
2,333184.5599,5870120.799,12.79599953,333184.2394,5870111.532,12.82600021,
2,333179.5771,5870120.984,12.81299973,333179.2306,5870111.708,12.82600021,
2,333174.5839,5870121.17,12.77700043,333174.2308,5870111.883,12.81900024,
2,333169.5865,5870121.355,12.78800011,333169.2347,5870112.059,12.82400036,
2,333164.5883,5870121.541,12.73900032,333164.2393,5870112.234,12.82900047,
2,333159.5905,5870121.727,12.79399967,333159.2435,5870112.409,12.8380003,
2,333154.5933,5870121.912,12.81999969,333154.2472,5870112.585,12.84399986,
2,333149.5967,5870122.098,12.81499958,333149.2503,5870112.76,12.85000038,
2,333144.6011,5870122.284,12.81900024,333144.2525,5870112.936,12.86400032,
2,333139.6068,5870122.469,12.79500008,333139.2535,5870113.111,12.85499954,
2,333134.6137,5870122.655,12.82400036,333134.2534,5870113.287,12.8579998,
2,333129.621,5870122.854,12.8409996,333129.2533,5870113.463,12.86400032,
2,333124.6273,5870123.052,12.85000038,333124.2542,5870113.638,12.86800003,
2,333119.6322,5870123.25,12.81700039,333119.2563,5870113.814,12.86600018,
2,333114.6364,5870123.449,12.81499958,333114.259,5870113.988,12.87300014,
2,333109.6404,5870123.648,12.85099983,333109.2619,5870114.162,12.87100029,
2,333104.644,5870123.846,12.85200024,333104.2653,5870114.337,12.87699986,
2,333099.6461,5870124.045,12.85099983,333099.27,5870114.511,12.87199974,
2,333094.6462,5870124.244,12.85900021,333094.2767,5870114.685,12.86800003,
2,333089.6447,5870124.44,12.85900021,333089.2848,5870114.859,12.86299992,
2,333084.6428,5870124.618,12.87199974,333084.2928,5870115.033,12.86900043,
2,333079.6428,5870124.796,12.90799999,333079.2989,5870115.207,12.87100029,
2,333074.6456,5870124.975,12.93599987,333074.3023,5870115.382,12.85900021,
2,333069.6511,5870125.153,12.96100044,333069.3036,5870115.568,12.85299969,
2,333064.6592,5870125.331,13.00199986,333064.3041,5870115.8,12.85499954,
2,333059.6673,5870125.509,13.00599957,333059.3049,5870116.033,12.84899998,
2,333054.6682,5870125.687,13.05300045,333054.3135,5870116.265,12.83899975,
2,333049.6485,5870125.866,13.06299973,333049.343,5870116.496,12.84500027,
2,333044.5886,5870126.047,13.12800026,333044.4105,5870116.683,12.86200047,
2,333039.463,5870126.029,13.14900017,333039.5373,5870116.765,12.86699963,
2,333034.2505,5870125.985,13.17000008,333034.7384,5870116.846,12.89000034,
2,333028.9436,5870125.664,13.1789999,333030.0418,5870116.497,12.90799999,
2,333023.6387,5870124.654,13.20499992,333025.4804,5870115.706,12.91899967,
2,333018.2666,5870123.632,13.20800018,333020.9523,5870114.88,12.92500019,
2,333013.2386,5870121.432,13.21800041,333016.6986,5870113.179,12.94499969,
2,333008.3041,5870119.086,13.23700047,333012.517,5870111.327,12.93700027,
2,333003.3936,5870116.611,13.27900028,333008.7327,5870108.755,12.94799995,
2,332999.3549,5870112.897,13.22999954,333004.9382,5870106.177,12.95899963,
2,332995.3584,5870109.222,13.23200035,333001.8246,5870102.799,12.95499992,
2,332991.3029,5870105.492,13.28199959,332998.9194,5870099.33,12.95800018,
2,332988.333,5870100.808,13.26399994,332996.1863,5870095.776,12.96399975,
2,332985.4846,5870096.069,13.28999996,332994.0279,5870091.844,12.99100018,
2,332983.3476,5870091.036,13.2869997,332992.4969,5870087.568,12.99600029,
2,332981.8549,5870085.911,13.31099987,332991.1739,5870083.118,13.02000046,
2,332980.5339,5870080.893,13.32199955,332989.8096,5870078.529,13.06200027,
2,332979.3572,5870075.953,13.29199982,332988.4168,5870073.814,13.08600044,
2,332978.1946,5870071.073,13.29899979,332987.2665,5870068.971,13.11600018,
2,332977.0366,5870066.212,13.2869997,332986.1111,5870064.106,13.14700031,
2,332975.8881,5870061.349,13.27900028,332984.9553,5870059.239,13.18700027,
2,332974.7576,5870056.477,13.26099968,332983.8001,5870054.376,13.22099972,
2,332973.6269,5870051.605,13.2840004,332982.6451,5870049.512,13.23700047,
2,332972.4965,5870046.734,13.29100037,332981.4899,5870044.648,13.26799965,
2,332971.3662,5870041.863,13.29699993,332980.3345,5870039.783,13.27200031,
2,332970.236,5870036.993,13.28999996,332979.2082,5870034.912,13.28800011,
2,332969.1058,5870032.123,13.29399967,332978.1073,5870030.034,13.28800011,
2,332967.9755,5870027.252,13.29800034,332977.0064,5870025.157,13.27099991,
2,332966.8453,5870022.382,13.28199959,332975.9054,5870020.279,13.26900005,
2,332965.715,5870017.511,13.28199959,332974.8045,5870015.402,13.27499962,
2,332964.5847,5870012.641,13.28600025,332973.7037,5870010.524,13.29300022,
2,332963.4543,5870007.77,13.28499985,332972.6028,5870005.647,13.33100033,
2,332962.3238,5870002.898,13.30099964,332971.5021,5870000.771,13.37300014,
2,332961.1939,5869998.026,13.28899956,332970.395,5869995.896,13.39799976,
2,332960.0679,5869993.153,13.29399967,332969.2766,5869991.024,13.42300034,
2,332958.9418,5869988.28,13.28800011,332968.1582,5869986.152,13.43900013,
2,332957.8154,5869983.406,13.2840004,332967.0401,5869981.281,13.4659996,
2,332956.6884,5869978.529,13.2670002,332965.9226,5869976.413,13.44099998,
2,332955.5611,5869973.65,13.24100018,332964.8055,5869971.547,13.44400024,
2,332954.4351,5869968.778,13.21899986,332963.6874,5869966.677,13.44499969,
2,332953.3149,5869963.93,13.18999958,332962.5646,5869961.785,13.44900036,
2,332952.2081,5869959.14,13.15799999,332961.0565,5869956.937,13.43200016,
2,332950.9811,5869954.485,13.15100002,332959.5025,5869952.032,13.40999985,
2,332949.6223,5869950.004,13.13500023,332957.9213,5869947.042,13.38500023,
2,332948.2187,5869945.632,13.12800026,332956.3023,5869941.932,13.40200043,
2,332945.8372,5869941.78,13.125,332954.1028,5869936.955,13.41499996,
2,332943.4691,5869937.949,13.10999966,332950.8963,5869932.556,13.39500046,
2,332940.5619,5869934.483,13.10700035,332947.7019,5869928.174,13.39799976,
2,332937.3655,5869931.287,13.10000038,332943.8344,5869924.378,13.38599968,
2,332934.1476,5869928.089,13.11200047,332939.534,5869921.087,13.375,
2,332930.2418,5869925.809,13.07900047,332935.2261,5869917.791,13.37800026,
2,332926.3672,5869923.547,13.10499954,332930.4193,5869915.251,13.38000011,
2,332922.2716,5869921.71,13.10999966,332925.3113,5869913.412,13.37300014,
2,332917.9792,5869920.349,13.09000015,332920.2167,5869911.578,13.36299992,
2,332913.5059,5869919.715,13.07499981,332914.9879,5869910.061,13.38000011,
2,332909.0374,5869919.212,13.08199978,332909.5516,5869909.813,13.37300014,
2,332904.5449,5869918.755,13.09200001,332904.1012,5869909.566,13.3760004,
2,332900.1262,5869919.598,13.06200027,332898.6472,5869910.089,13.35499954,
2,332895.7226,5869920.438,13.09300041,332893.3722,5869911.496,13.3579998,
2,332891.4056,5869921.783,13.10000038,332888.1299,5869912.894,13.36999989,
2,332887.2006,5869923.559,13.1079998,332883.381,5869915.461,13.3409996,
2,332883.0654,5869925.652,13.10499954,332878.8147,5869918.136,13.34700012,
2,332879.1171,5869928.275,13.06999969,332874.3299,5869920.763,13.35599995,
2,332875.0886,5869930.98,13.09000015,332869.9143,5869923.35,13.36200047,
2,332871.0092,5869933.782,13.08699989,332865.6768,5869926.077,13.35700035,
2,332866.8857,5869936.614,13.06000042,332861.5517,5869928.891,13.36100006,
2,332862.7486,5869939.456,13.06299973,332857.4378,5869931.698,13.35000038,
2,332858.6228,5869942.29,13.05700016,332853.3138,5869934.512,13.34799957,
2,332854.537,5869945.097,13.07900047,332849.155,5869937.349,13.33300018,
2,332850.5137,5869947.861,13.06999969,332845.0236,5869940.343,13.34399986,
2,332846.5416,5869950.589,13.09300041,332841.018,5869943.601,13.31999969,
